2023-11-05 01:01:02.896570+00:00, 510.0
2023-11-05 01:01:02.923390+00:00, 204.0
2023-11-05 01:01:04.438160+00:00, 179.0
2023-11-05 01:01:04.484610+00:00, 192.0
2023-11-05 01:01:04.533280+00:00, 219.0
2023-11-05 01:01:04.565220+00:00, 254.0
2023-11-05 01:01:04.584680+00:00, 462.0
2023-11-05 01:01:04.616880+00:00, 212.0
2023-11-05 01:01:04.662690+00:00, 242.0
2023-11-05 01:01:04.738290+00:00, 433.0
2023-11-05 01:01:04.756460+00:00, 210.0
2023-11-05 01:01:04.763100+00:00, 234.0
2023-11-05 01:01:05.275020+00:00, 625.0
2023-11-05 01:01:05.302070+00:00, 209.0
2023-11-05 01:01:02.896673+00:00, 510.0
2023-11-05 01:01:02.923493+00:00, 204.0
2023-11-05 01:01:04.438263+00:00, 179.0
2023-11-05 01:01:04.484713+00:00, 192.0
2023-11-05 01:01:04.533383+00:00, 219.0
2023-11-05 01:01:04.570423+00:00, 212.0
2023-11-05 01:01:04.584783+00:00, 462.0
2023-11-05 01:01:04.616983+00:00, 212.0
2023-11-05 01:01:04.662793+00:00, 242.0
2023-11-05 01:01:04.738393+00:00, 433.0
2023-11-05 01:01:04.756563+00:00, 210.0
2023-11-05 01:01:04.763203+00:00, 234.0
2023-11-05 01:01:05.275123+00:00, 625.0
2023-11-05 01:01:05.302173+00:00, 209.0
2023-11-05 01:01:02.896673+00:00, 510.0
2023-11-05 01:01:02.923493+00:00, 204.0
2023-11-05 01:01:04.438263+00:00, 179.0
2023-11-05 01:01:04.484713+00:00, 192.0
2023-11-05 01:01:04.533383+00:00, 219.0
2023-11-05 01:01:04.565323+00:00, 254.0
2023-11-05 01:01:04.584783+00:00, 462.0
2023-11-05 01:01:04.616983+00:00, 212.0
2023-11-05 01:01:04.662793+00:00, 242.0
2023-11-05 01:01:04.739993+00:00, 377.0
2023-11-05 01:01:04.756563+00:00, 210.0
2023-11-05 01:01:04.763203+00:00, 234.0
2023-11-05 01:01:05.275123+00:00, 625.0
2023-11-05 01:01:05.302173+00:00, 209.0
2023-11-05 01:01:02.896673+00:00, 510.0
2023-11-05 01:01:02.923493+00:00, 204.0
2023-11-05 01:01:04.438263+00:00, 179.0
2023-11-05 01:01:04.484713+00:00, 192.0
2023-11-05 01:01:04.533383+00:00, 219.0
2023-11-05 01:01:04.565323+00:00, 254.0
2023-11-05 01:01:04.584783+00:00, 462.0
2023-11-05 01:01:04.616983+00:00, 212.0
2023-11-05 01:01:04.662793+00:00, 242.0
2023-11-05 01:01:04.738393+00:00, 433.0
2023-11-05 01:01:04.756563+00:00, 210.0
2023-11-05 01:01:04.763203+00:00, 234.0
2023-11-05 01:01:05.275123+00:00, 625.0
2023-11-05 01:01:05.302173+00:00, 209.0
2023-11-05 01:01:02.896673+00:00, 510.0
2023-11-05 01:01:02.923493+00:00, 204.0
2023-11-05 01:01:04.438263+00:00, 179.0
2023-11-05 01:01:04.484713+00:00, 192.0
2023-11-05 01:01:04.533383+00:00, 219.0
2023-11-05 01:01:04.565323+00:00, 254.0
2023-11-05 01:01:04.584783+00:00, 462.0
2023-11-05 01:01:04.616983+00:00, 212.0
2023-11-05 01:01:04.662793+00:00, 242.0
2023-11-05 01:01:04.739993+00:00, 377.0
2023-11-05 01:01:04.756563+00:00, 210.0
2023-11-05 01:01:04.763203+00:00, 234.0
2023-11-05 01:01:05.275123+00:00, 625.0
2023-11-05 01:01:05.302173+00:00, 209.0
2023-11-05 01:01:02.896570+00:00, 510.0
2023-11-05 01:01:02.923390+00:00, 204.0
2023-11-05 01:01:04.438160+00:00, 179.0
2023-11-05 01:01:04.484610+00:00, 192.0
2023-11-05 01:01:04.533280+00:00, 219.0
2023-11-05 01:01:04.565220+00:00, 254.0
2023-11-05 01:01:04.584680+00:00, 462.0
2023-11-05 01:01:04.616880+00:00, 212.0
2023-11-05 01:01:04.662690+00:00, 242.0
2023-11-05 01:01:04.738290+00:00, 433.0
2023-11-05 01:01:04.756460+00:00, 210.0
2023-11-05 01:01:04.763100+00:00, 234.0
2023-11-05 01:01:05.275020+00:00, 625.0
2023-11-05 01:01:05.302070+00:00, 209.0
2023-11-05 01:01:02.896570+00:00, 510.0
2023-11-05 01:01:02.923390+00:00, 204.0
2023-11-05 01:01:04.438160+00:00, 179.0
2023-11-05 01:01:04.484610+00:00, 192.0
2023-11-05 01:01:04.533280+00:00, 219.0
2023-11-05 01:01:04.565220+00:00, 254.0
2023-11-05 01:01:04.584680+00:00, 462.0
2023-11-05 01:01:04.616880+00:00, 212.0
2023-11-05 01:01:04.662690+00:00, 242.0
2023-11-05 01:01:04.738290+00:00, 433.0
2023-11-05 01:01:04.756460+00:00, 210.0
2023-11-05 01:01:04.763100+00:00, 234.0
2023-11-05 01:01:05.275020+00:00, 625.0
2023-11-05 01:01:05.302070+00:00, 209.0
2023-11-05 01:01:02.896570+00:00, 510.0
2023-11-05 01:01:02.923390+00:00, 204.0
2023-11-05 01:01:04.438160+00:00, 179.0
2023-11-05 01:01:04.484610+00:00, 192.0
2023-11-05 01:01:04.533280+00:00, 219.0
2023-11-05 01:01:04.565220+00:00, 254.0
2023-11-05 01:01:04.584680+00:00, 462.0
2023-11-05 01:01:04.616880+00:00, 212.0
2023-11-05 01:01:04.662690+00:00, 242.0
2023-11-05 01:01:04.738290+00:00, 433.0
2023-11-05 01:01:04.756460+00:00, 210.0
2023-11-05 01:01:04.763100+00:00, 234.0
2023-11-05 01:01:05.275020+00:00, 625.0
2023-11-05 01:01:05.302070+00:00, 209.0
