time,filter_id,updated_x,updated_y
1699174892378160,0,129.475,81.9923
1699174902450470,0,129.471,81.9963
1699174903003930,0,129.193,81.7843
1699174904082060,0,129.337,81.8928
1699174905704380,0,129.007,81.9648
1699174906226260,0,129.011,81.8502
1699174906785010,0,129.018,81.7846
1699174907798490,0,128.889,81.8668
1699174909967800,0,128.715,81.813
1699174910441480,0,128.598,81.7765
1699174910988640,0,128.598,81.844
1699174911528880,0,128.459,81.8858
1699174911952440,0,128.358,81.9177
1699174919077350,0,128.257,81.9514
1699174919615650,0,128.182,81.9777
1699174920146000,0,127.958,82.0073
1699174921208040,0,127.78,82.0308
1699174921707130,0,127.641,82.0493
1699174926229120,0,127.533,82.0638
1699174929417340,0,127.451,82.0749
1699174929901890,0,127.391,82.0832
1699174930421470,0,127.349,82.0892
1699174930949700,0,127.272,82.1498
1699174931465600,0,127.265,82.1447
1699174931974360,0,127.268,82.1386
1699174932501860,0,127.228,82.1881
1699174933059320,0,127.2,82.2299
1699174933595000,0,127.183,82.2647
1699174934089780,0,127.174,82.2931
1699174934664480,0,127.098,82.3788
1699174935170630,0,127.037,82.4513
1699174935647460,0,126.989,82.5115
1699174936176830,0,126.952,82.5606
1699174936688570,0,126.874,82.5362
1699174937738280,0,126.862,82.5745
1699174938250370,0,126.729,82.4859
1699174938771150,0,126.617,82.4057
1699174939304230,0,126.526,82.3343
1699174939838040,0,126.453,82.2716
1699174940348500,0,126.396,82.2174
1699174940896370,0,126.353,82.1713
1699174941376690,0,126.323,82.1327
1699174941931530,0,126.302,82.101
1699174942458150,0,126.29,82.0755
1699174942961560,0,126.285,82.0555
1699174943479590,0,126.285,82.0404
1699174944041230,0,126.29,82.0294
1699174944567070,0,126.298,82.022
1699174945082350,0,126.308,82.0176
1699174945622830,0,126.32,82.0156
1699174946124460,0,126.332,82.0155
1699174946676120,0,126.345,82.0169
1699174947199430,0,126.357,82.0194
1699174947747100,0,126.369,82.0227
1699174948318860,0,126.381,82.0266
1699174948840630,0,126.317,82.0933
1699174949404540,0,126.262,82.1521
1699174949944160,0,126.215,82.2031
1699174950452090,0,126.176,82.2466
1699174951003800,0,126.144,82.2831
1699174951516730,0,126.118,82.3132
1699174952045420,0,126.097,82.3375
1699174953095500,0,126.082,82.3565
1699174953568170,0,125.919,82.3782
1699174956390420,0,125.781,82.512
1699174956851820,0,125.689,82.5021
1699174957320330,0,125.588,82.4973
1699174957814760,0,125.507,82.6071
1699174958289810,0,125.443,82.7002
1699174958790250,0,125.393,82.7779
1699174959261550,0,125.356,82.8415
1699174959747640,0,125.328,82.7759
1699174960213660,0,125.311,82.8304
1699174960693380,0,125.301,82.8746
1699174961128770,0,125.063,82.7442
1699174961621200,0,126.266,81.6497
1699174962059750,0,126.072,81.7834
1699174962534150,0,125.897,82.0287
1699174963445400,0,125.739,82.2503
1699174964994610,0,125.599,82.4473
1699174965398470,0,125.427,82.557
1699174967170130,0,125.279,82.6511
1699174968013790,0,125.075,82.6759
1699174968478920,0,124.98,82.7489
1699174968927190,0,124.428,82.481
1699174970937560,0,124.352,82.5179
1699174971321550,0,124.299,82.5502
1699174971750730,0,124.189,82.6387
1699174972191740,0,124.179,82.6544
1699174973052840,0,124.107,82.7271
1699174973514040,0,124.053,82.7888
1699174974905980,0,124.016,82.8403
1699174976265580,0,123.992,82.8824
1699174976700690,0,123.933,82.9684
1699174977148510,0,123.89,83.0401
1699174977615480,0,123.859,83.0989
1699174978093840,0,123.838,83.146
1699174978585310,0,123.827,83.1828
1699174979294220,0,123.746,83.1566
1699174980007490,0,123.68,83.1295
1699174980767570,0,123.628,83.1026
1699174981130860,0,123.588,83.0764
1699174982397840,0,123.559,83.0516
1699174992976630,0,123.304,82.867
1699174993395090,0,123.086,82.7059
1699174993849740,0,122.904,82.5673
1699174994288830,0,122.755,82.45
1699174995014710,0,122.635,82.3523
1699174996116370,0,122.542,82.2724
1699174996560370,0,122.426,82.2611
1699174996986390,0,122.381,82.2047
1699174997688340,0,122.276,82.2207
1699174998087420,0,122.194,82.2399
1699174998499300,0,122.132,82.2612
1699174998934040,0,122.044,82.3354
1699174999362930,0,121.977,82.4031
1699174999795910,0,121.364,82.0956
1699175000505040,0,121.323,82.1439
1699175001167090,0,121.302,82.1902
1699175001822860,0,121.297,82.2338
1699175002198920,0,121.259,82.2151
1699175002891860,0,121.237,82.2002
1699175003616920,0,121.227,82.1886
1699175004285590,0,121.227,82.18
1699175005051580,0,121.235,82.1739
1699175006374810,0,121.248,82.1699
1699175007066810,0,121.266,82.1677
1699175007755090,0,121.287,82.1669
1699175008410580,0,121.277,82.1741
