time,filter_id,updated_x,updated_y
1729725931225434,1,105.124,83.9856
1729725931834674,1,105.032,83.8502
1729725932531424,1,104.959,83.7406
1729725933142564,1,104.903,83.6541
1729725933786074,1,104.862,83.5878
1729725934177814,1,104.775,84.1773
1729725934338284,1,104.248,85.0882
1729725934961024,1,104.311,84.8574
1729725935126484,1,104.265,85.2934
1729725935524354,1,104.348,85.0197
1729725936147994,1,104.43,84.7701
1729725936724844,1,104.509,84.5461
1729725937302604,1,104.583,84.3481
1729725937419644,1,104.46,84.8752
1729725937888364,1,104.465,84.5918
1729725938040684,1,104.363,85.0865
1729725938411104,1,104.358,84.6212
1729725938984434,1,104.358,84.2094
1729725939127234,1,104.28,84.7476
1729725939549664,1,104.297,84.3255
1729725940093414,1,104.314,83.9556
1729725940665324,1,104.333,83.6363
1729725940917854,1,104.189,84.2153
1729725941339214,1,104.228,83.8809
1729725941889134,1,104.265,83.5912
1729725942475474,1,104.3,83.3445
1729725942546884,1,104.17,83.9878
1729725943061824,1,104.005,83.7209
1729725943591504,1,103.864,83.49
1729725944176814,1,103.746,83.2934
1729725944243664,2,111.617,73.54
1729725944710134,1,103.647,83.1287
1729725945272364,1,103.568,82.9934
1729725945830334,1,103.505,82.8846
1729725946288414,1,103.457,82.7994
1729725946823424,1,103.421,82.7349
1729725947391694,1,103.397,82.6881
1729725948107864,1,103.272,82.4614
1729725949361924,1,103.169,82.2724
1729725949986264,1,103.086,82.1179
1729725950615974,1,103.02,81.9943
1729725951113774,1,102.969,81.8982
1729725951663654,1,102.932,81.8261
1729725952736454,1,102.848,81.7803
1729725953261594,1,102.781,81.7513
1729725953887084,1,102.572,81.7424
1729725954603454,1,102.396,81.7437
1729725955157034,1,102.251,81.7529
1729725956389634,1,102.133,81.768
1729725957111154,1,102.041,81.7871
1729725965596764,2,110.83,73.5352
1729725965740754,1,101.647,81.6286
1729725966200274,1,101.313,81.4949
1729725966712684,1,101.036,81.3841
1729725967348694,1,100.81,81.2942
1729725967735954,2,110.186,73.5335
1729725967960884,1,100.63,81.2228
1729725968217354,2,109.67,73.5343
1729725968699684,1,100.49,81.1678
1729725969212394,1,100.306,81.0825
1729725970075854,1,100.101,81.0199
1729725970723704,1,99.8638,81.0241
1729725979032494,1,99.4329,80.9013
1729725979526514,1,99.0755,80.8005
1729725980070044,1,98.7049,80.6753
1729725981443914,1,98.4045,80.5733
1729725986208694,1,98.0869,80.4483
1729725986744174,1,97.8295,80.2522
1729725987319464,1,97.6306,80.0897
1729725987869194,1,97.4826,79.9578
1729725988417944,1,97.3781,79.8533
1729725989002784,1,97.3103,79.7728
1729725989487244,2,109.045,73.7075
1729725990134614,1,97.2194,79.6685
1729725990662484,1,97.16,79.5877
1729725991304794,1,97.1106,79.4805
1729725991844594,1,95.5826,79.5247
1729725992376634,1,95.8304,79.4423
1729725992545394,1,95.0276,79.4824
1729725992920744,1,95.3388,79.425
1729725993462444,1,95.7054,79.3784
1729725993994534,1,96.0491,79.3441
1729725994556824,1,96.3599,79.2256
1729725995073184,1,96.6414,79.128
1729725995677124,1,96.8923,79.0493
1729725996191224,1,97.1125,78.9876
1729725996698914,1,97.377,78.8888
1729725997214084,1,97.6035,78.8094
1729725997799514,1,97.7941,78.7473
1729725998367124,1,97.9517,78.7004
1729725998864114,1,98.0791,78.6666
1729725999432484,1,98.1796,78.6439
1729725999963284,1,98.2564,78.6305
1729726000457584,1,98.3127,78.6246
1729726000983594,1,98.3515,78.6248
1729726001496414,1,98.3756,78.6296
1729726001938044,2,108.472,73.9158
1729726001994714,1,98.3877,78.6379
1729726002471394,1,98.3901,78.6487
1729726002958994,1,98.3849,78.6612
1729726003468684,1,98.374,78.6745
1729726003951154,1,98.3589,78.6882
1729726004412914,1,98.3353,78.6064
1729726004873294,1,98.3165,78.6317
1729726005312894,1,98.2912,78.5605
1729726006162784,1,98.2999,78.3464
1729726006582744,1,98.2722,78.3154
1729726006995594,1,98.3207,78.2403
1729726008577704,1,99.6187,79.0584
1729726011212304,1,99.5037,78.8457
1729726011624184,1,99.3863,78.6545
1729726012091904,1,99.4144,78.5271
1729726012608744,1,99.4285,78.416
1729726013138574,1,99.4313,78.3209
1729726013674664,1,99.4252,78.2406
1729726014320164,1,99.4125,78.1743
1729726014839844,1,99.3949,78.1205
1729726015364984,1,99.5736,78.6604
1729726015870714,1,99.5253,78.5533
1729726016375384,1,99.4829,78.5533
1729726016885004,1,99.4411,78.5523
1729726017417714,1,99.4699,78.4019
1729726017972524,1,99.4923,78.27
1729726018490844,1,99.515,78.2521
1729726019001664,1,99.5262,78.1431
1729726019504834,1,99.5333,78.0505
1729726020018754,1,99.543,78.0693
1729726020582544,1,99.5433,77.9938
1729726020753964,2,107.099,74.0466
1729726021190754,1,99.6285,78.0706
1729726021769574,1,99.614,78.0023
1729726022286504,1,99.5988,77.9452
1729726022461504,2,106.636,74.1773
1729726022794544,1,99.5834,77.8984
1729726023335734,1,99.5684,77.8609
1729726023888804,1,99.5539,77.8316
1729726024419944,1,99.6828,77.8508
1729726024987204,1,99.7946,77.8709
1729726025276304,2,106.202,74.1472
1729726025594524,1,99.8901,77.8913
1729726026111664,1,99.9088,77.9131
1729726026447684,2,105.88,74.116
1729726026684794,1,99.9825,77.9319
1729726027581194,2,105.581,74.1403
1729726027883314,1,100.118,77.8966
1729726028032124,3,99.9247,91.6759
1729726028490344,1,99.0411,76.7328
1729726028530894,3,99.9247,91.6759
1729726028689664,2,105.372,74.1583
1729726028953574,1,99.287,76.8521
1729726029478414,1,99.51,76.9712
1729726030008194,3,99.9247,91.6759
1729726030078714,1,99.7091,77.0869
1729726030502794,3,98.4376,93.6392
1729726030589464,1,99.8839,77.1966
1729726030733694,1,98.7582,76.0315
1729726030946344,3,99.3303,93.104
1729726031092004,1,99.0492,76.2859
1729726031404464,3,99.8072,92.8023
1729726031587174,1,99.3139,76.5256
1729726031691234,2,105.102,74.1269
1729726031957544,3,100.083,92.617
1729726032141854,1,99.5507,76.7474
1729726032472674,3,100.253,92.4957
1729726032540024,1,98.5568,75.6289
1729726032633604,1,98.8905,75.9767
1729726033103904,3,100.33,92.3026
1729726033199834,1,99.1927,76.2977
1729726033204954,1,98.1872,75.3246
1729726033450714,2,104.913,74.0967
1729726033608794,3,100.379,92.1677
1729726033750714,1,98.5854,75.7446
1729726033771964,1,97.7464,74.8123
1729726034029674,2,104.79,74.0682
1729726034117954,3,100.435,92.1646
1729726034275164,1,98.2142,75.2276
1729726034291514,1,97.4457,74.3918
1729726034586384,2,104.724,74.0418
1729726034606084,3,100.473,92.1628
1729726034837364,1,98.0501,74.8382
1729726034898304,1,97.3277,74.0857
1729726035096644,2,104.702,74.0178
1729726035120274,3,100.497,92.1618
1729726035462494,2,103.623,74.5636
1729726035658784,3,100.512,92.1615
1729726035663424,2,103.72,74.4309
1729726035967434,1,96.7855,73.4839
1729726036002714,2,102.807,75.0224
1729726036164164,3,100.52,92.1617
1729726036499454,2,102.046,75.5311
1729726036575924,1,96.3942,72.9846
1729726036718164,3,100.524,92.2696
1729726036996314,2,101.422,75.9619
1729726037147134,1,96.0726,72.5747
1729726037379094,2,101.877,75.6717
1729726037432694,3,100.524,92.3583
1729726037450364,2,101.363,76.0506
1729726037760174,1,95.748,72.2415
1729726037893014,2,100.95,76.3672
1729726037977164,3,99.7339,92.8857
1729726038356244,2,100.626,76.6272
1729726038466684,3,99.839,92.8809
1729726038839424,2,100.379,76.8361
1729726038910264,1,95.554,71.9842
1729726038987674,3,99.9324,92.8704
1729726039341084,2,100.201,76.9998
1729726039581814,3,100.015,92.8556
1729726039789644,2,100.079,77.1239
1729726040126084,3,100.088,92.8377
1729726040243994,2,100.005,77.2141
1729726040677924,2,100.105,77.2215
1729726040727474,3,100.152,92.8177
1729726041125204,2,100.219,77.2118
1729726041546294,2,100.334,77.0931
1729726041795244,3,100.207,92.7965
1729726041957004,2,100.431,76.935
1729726042270384,3,100.254,92.7748
1729726042751194,3,100.293,92.7533
1729726042793514,2,100.551,76.8296
1729726043209204,2,100.668,76.731
1729726043318364,3,100.326,92.7325
1729726043614054,2,100.757,76.5986
1729726043744684,1,95.4091,71.6375
1729726043855014,3,100.352,92.7127
1729726044019384,2,100.841,76.4804
1729726044374394,3,100.373,92.6944
1729726044411604,2,100.919,76.3764
1729726044812964,2,100.989,76.2865
1729726044883384,3,100.389,92.6776
1729726044962094,1,95.3792,71.3096
1729726045200814,2,101.052,76.2099
1729726045609074,2,101.123,76.0918
1729726045707174,3,100.4,92.6625
1729726046010344,2,101.258,75.9383
1729726046226024,3,99.9318,93.5166
1729726046281064,1,95.382,71.1464
1729726046410334,2,101.376,75.8085
1729726046778464,3,99.9976,93.3943
1729726046814434,2,101.475,75.7009
1729726046840934,1,95.3974,70.9402
1729726047211404,2,101.552,75.5173
1729726047317874,3,100.059,93.2772
1729726047369834,1,95.4281,70.788
1729726047615974,2,101.614,75.3642
1729726047834414,3,100.115,93.1677
1729726047892414,1,95.4698,70.6821
1729726048009424,2,101.663,75.2389
1729726048341014,3,100.166,93.0669
1729726048370164,1,95.5189,70.615
1729726048397654,2,101.701,75.1386
1729726048450604,2,102.324,74.6243
1729726048773564,2,102.268,74.6215
1729726048906714,3,100.21,92.9758
1729726049169054,2,102.208,74.6336
1729726049552994,2,102.146,74.657
1729726049635994,1,95.5724,70.5798
1729726049945334,2,102.084,74.6884
1729726050008344,3,100.249,92.8948
1729726050321834,2,102.098,74.6706
1729726050722174,2,102.107,74.6629
1729726050751524,1,95.6277,70.5705
1729726050825094,3,100.283,92.8238
1729726051193064,2,102.11,74.6633
1729726051366234,3,100.311,92.7626
1729726051584544,2,102.109,74.6699
1729726052010564,2,102.105,74.6812
1729726052123154,3,100.334,92.7106
1729726052410894,2,102.107,74.543
1729726052726374,3,100.353,92.6673
1729726052858824,2,102.231,74.5261
1729726053250704,2,102.353,74.4604
1729726053396514,1,95.683,70.5814
1729726053534944,2,102.874,75.3457
1729726053660034,2,102.89,75.2411
1729726053929614,1,95.7367,70.6077
1729726054052154,2,102.91,75.0873
1729726054441254,2,102.919,74.9489
1729726054498824,1,95.7876,70.6453
1729726054833654,2,102.836,74.7846
1729726055093464,1,95.8351,70.6906
1729726055263704,2,102.839,74.683
1729726055630114,1,95.8784,70.7406
1729726055663834,2,102.836,74.5964
1729726056077664,2,102.903,74.469
1729726056276694,1,95.9977,70.8318
1729726056500404,2,102.958,74.3614
1729726056904834,2,103.001,74.2723
1729726056919584,1,96.1673,70.9229
1729726057312214,2,103.034,74.1999
1729726057507984,1,96.3213,71.101
1729726057744804,2,103.058,74.1426
1729726058178144,2,102.993,74.057
1729726058602234,2,102.932,73.9884
1729726059010534,2,102.959,73.9761
1729726059404064,1,96.4458,71.1662
1729726059441434,2,102.98,73.9717
1729726059870934,2,102.989,73.877
1729726060335504,2,102.913,73.7581
1729726060808204,2,102.927,73.7012
1729726061274784,2,102.872,73.5586
1729726061734994,2,102.808,73.4984
1729726062211734,2,102.728,73.4148
1729726062656464,2,102.66,73.3488
1729726063087554,2,102.617,73.2406
1729726063522574,2,102.583,73.1531
1729726063953914,2,102.555,73.0843
1729726064403704,2,102.533,73.0318
1729726064892814,2,102.591,72.9382
1729726065387984,2,102.644,72.8637
1729726065488764,1,96.6231,71.1692
1729726065934244,2,102.684,72.7103
1729726066080494,1,96.7725,71.1718
1729726066503814,2,102.719,72.5837
1729726066630484,1,96.896,71.1739
1729726067059804,2,102.751,72.4816
1729726067206364,1,96.9961,71.1755
1729726067487404,2,102.777,72.4012
1729726067835814,1,97.0751,71.1768
1729726068006384,2,102.8,72.34
1729726068431044,2,102.819,72.2954
1729726068880104,2,102.834,72.2648
1729726068946934,1,97.1356,71.1778
1729726069350724,2,102.847,72.246
1729726069443254,1,97.1801,71.1785
1729726069828444,2,102.856,72.2369
1729726070012514,1,97.2108,71.1789
1729726070320684,2,102.864,72.2356
1729726070595334,1,97.2301,71.1792
1729726070760574,2,102.869,72.2403
1729726071186344,2,102.872,72.2496
1729726071286284,1,97.2399,71.1792
1729726071634414,2,102.874,72.2622
1729726071801944,1,97.2421,71.1792
1729726071860114,3,100.368,92.632
1729726072050644,2,102.867,72.1813
