2024-04-17 18:04:16.764750+00:00, 108.0
2024-04-17 18:04:27.427870+00:00, 108.0
2024-04-17 18:04:29.396830+00:00, 108.0
2024-04-17 18:04:30.413630+00:00, 108.0
2024-04-17 18:04:37.715870+00:00, 109.0
2024-04-17 18:04:46.185270+00:00, 107.0
2024-04-17 18:04:55.469710+00:00, 107.0
2024-04-17 18:05:05.966750+00:00, 109.0
2024-04-17 18:05:08.278870+00:00, 108.0
2024-04-17 18:05:14.854110+00:00, 108.0
2024-04-17 18:05:21.937310+00:00, 107.0
2024-04-17 18:05:30.153030+00:00, 107.0
2024-04-17 18:05:33.513870+00:00, 107.0
2024-04-17 18:05:39.742790+00:00, 107.0
2024-04-17 18:05:47.539550+00:00, 107.0
2024-04-17 18:05:59.280910+00:00, 108.0
2024-04-17 18:06:05.063390+00:00, 108.0
2024-04-17 18:06:09.428830+00:00, 109.0
2024-04-17 18:06:22.755790+00:00, 107.0
2024-04-17 18:06:27.189830+00:00, 109.0
2024-04-17 18:06:34.153710+00:00, 107.0
2024-04-17 18:06:38.111990+00:00, 108.0
2024-04-17 18:06:46.063310+00:00, 108.0
2024-04-17 18:07:07.376390+00:00, 107.0
2024-04-17 18:07:07.783470+00:00, 109.0
2024-04-17 18:07:23.259790+00:00, 109.0
2024-04-17 18:07:29.424230+00:00, 109.0
2024-04-17 18:07:32.610310+00:00, 109.0
2024-04-17 18:07:35.965950+00:00, 108.0
2024-04-17 18:07:36.500990+00:00, 107.0
2024-04-17 18:08:01.589470+00:00, 109.0
2024-04-17 18:08:20.894630+00:00, 108.0
2024-04-17 18:08:41.097070+00:00, 108.0
2024-04-17 18:08:56.496590+00:00, 107.0
2024-04-17 18:08:58.427870+00:00, 108.0
2024-04-17 18:08:59.245710+00:00, 109.0
2024-04-17 18:09:02.885790+00:00, 107.0
2024-04-17 18:09:07.140830+00:00, 109.0
2024-04-17 18:09:07.246270+00:00, 109.0
2024-04-17 18:09:10.892390+00:00, 108.0
2024-04-17 18:09:19.113470+00:00, 109.0
2024-04-17 18:09:44.808350+00:00, 108.0
2024-04-17 18:10:12.728470+00:00, 108.0
2024-04-17 18:10:26.274430+00:00, 108.0
2024-04-17 18:10:36.235150+00:00, 108.0
2024-04-17 18:10:58.048030+00:00, 109.0
2024-04-17 18:11:00.892670+00:00, 107.0
2024-04-17 18:11:03.095670+00:00, 108.0
2024-04-17 18:11:23.612550+00:00, 107.0
2024-04-17 18:11:25.573270+00:00, 108.0
2024-04-17 18:12:02.230550+00:00, 108.0
2024-04-17 18:12:26.166350+00:00, 108.0
2024-04-17 18:12:47.612310+00:00, 107.0
2024-04-17 18:12:50.322110+00:00, 108.0
2024-04-17 18:12:57.859230+00:00, 107.0
2024-04-17 18:12:59.773950+00:00, 107.0
2024-04-17 18:14:07.225150+00:00, 108.0
2024-04-17 18:14:18.878150+00:00, 107.0
2024-04-17 18:14:23.853470+00:00, 108.0
2024-04-17 18:14:27.061310+00:00, 108.0
2024-04-17 18:14:36.464070+00:00, 107.0
2024-04-17 18:14:38.368710+00:00, 107.0
2024-04-17 18:14:42.168750+00:00, 108.0
2024-04-17 18:14:59.998030+00:00, 108.0
2024-04-17 18:15:03.853830+00:00, 107.0
2024-04-17 18:15:22.532710+00:00, 107.0
2024-04-17 18:15:36.876870+00:00, 109.0
2024-04-17 18:15:41.857990+00:00, 108.0
2024-04-17 18:15:44.808510+00:00, 108.0
2024-04-17 18:15:50.093470+00:00, 109.0
2024-04-17 18:15:50.318990+00:00, 107.0
2024-04-17 18:16:03.954030+00:00, 108.0
2024-04-17 18:16:07.607350+00:00, 108.0
2024-04-17 18:16:31.062910+00:00, 108.0
2024-04-17 18:17:21.976550+00:00, 109.0
2024-04-17 18:17:27.571470+00:00, 109.0
2024-04-17 18:17:38.282710+00:00, 108.0
2024-04-17 18:17:42.864430+00:00, 108.0
2024-04-17 18:18:00.932430+00:00, 109.0
2024-04-17 18:18:20.378790+00:00, 108.0
2024-04-17 18:18:21.424430+00:00, 108.0
2024-04-17 18:18:32.632550+00:00, 108.0
2024-04-17 18:18:48.368830+00:00, 108.0
2024-04-17 18:18:56.075710+00:00, 109.0
2024-04-17 18:19:03.986750+00:00, 107.0
2024-04-17 18:19:48.300350+00:00, 108.0
2024-04-17 18:20:06.487870+00:00, 108.0
2024-04-17 18:20:09.598190+00:00, 109.0
