time,filter_id,updated_x,updated_y
1729538576096261,3,113.802,105.683
1729538576124341,2,129.046,86.3872
1729538576532011,4,99.6975,54.7483
1729538576562841,3,113.878,105.786
1729538576591741,2,129.102,86.6715
1729538576994181,3,113.888,105.895
1729538576997241,4,99.5982,54.7771
1729538577030911,2,129.143,86.8929
1729538577458371,2,129.223,87.2549
1729538577485551,4,99.5204,54.8066
1729538577521811,3,113.889,105.979
1729538577879111,2,129.286,87.545
1729538578000441,3,113.929,106.012
1729538578305501,2,129.336,87.7709
1729538578540821,3,114.032,106.085
1729538578741821,2,129.372,87.9406
1729538579010121,3,114.115,106.14
1729538579161421,2,129.398,88.0619
1729538579444791,3,114.181,106.178
1729538579605431,2,129.485,88.3253
1729538579864371,3,114.232,106.203
1729538580012951,2,129.607,88.6083
1729538580409441,2,129.651,88.8769
1729538580440841,3,114.211,106.342
1729538580828951,2,129.74,89.0419
1729538580912511,3,114.245,106.33
1729538581286221,2,129.75,89.3282
1729538581364281,3,114.257,106.406
1729538581778521,2,129.753,89.5543
1729538581827031,3,114.347,106.426
1729538582274101,3,114.363,106.563
1729538582292951,2,129.821,89.7888
1729538582440981,4,99.3134,54.6244
1729538582682171,3,114.371,106.675
1729538582822721,2,129.926,90.0488
1729538582884031,4,99.1416,54.4683
1729538583063811,3,114.374,106.766
1729538583320171,4,99.002,54.3368
1729538583362171,2,130.012,90.2523
1729538583460741,3,114.372,106.837
1729538583799301,4,98.8912,54.2281
1729538583862521,3,114.367,106.892
1729538583897241,2,129.998,90.5883
1729538584184281,4,98.8058,54.1399
1729538584306681,3,114.431,106.987
1729538584495501,2,129.979,90.8578
1729538584654551,4,98.7425,54.0702
1729538584668181,3,114.485,107.064
1729538584992121,2,130.028,91.1304
1729538585023221,3,114.613,107.085
1729538585107181,4,98.6981,54.0167
1729538585336101,3,114.722,107.095
1729538585503651,2,130.109,91.5472
1729538585548891,4,98.6696,53.9773
1729538585982261,4,98.6542,53.9499
1729538586032721,2,128.934,92.7736
1729538586422781,4,98.5674,53.9052
1729538586758271,2,129.143,92.9281
1729538586852351,4,98.4995,53.8723
1729538587241141,2,129.336,93.0256
1729538587274331,4,98.4481,53.8495
1729538587693131,4,98.3477,53.814
1729538587742681,2,129.56,93.1593
1729538588119551,4,98.3192,53.7252
1729538588382391,2,129.819,93.4291
1729538588534551,4,98.2389,53.6312
1729538588867091,2,130.045,93.6361
1729538588955481,4,98.1053,53.6118
