time,filter_id,updated_x,updated_y
1699175075169540,1,115.113,83.3739
1699175076500260,1,115.01,83.2915
1699175076697060,0,118.637,83.0033
1699175077200390,1,114.928,83.2168
1699175077371790,0,118.467,83.1798
1699175077832660,1,114.75,83.2525
1699175078331710,2,121.133,74.8756
1699175078393790,1,114.637,83.2358
1699175078823900,2,121.044,74.7092
1699175078965710,1,114.547,83.2204
1699175079637700,1,114.442,83.2537
1699175080355780,2,120.711,74.4217
1699175080825990,2,120.698,74.3345
1699175080989280,1,114.36,83.2823
1699175081076230,0,118.172,83.3247
1699175081453370,2,120.697,74.2673
1699175081530680,1,114.297,83.3066
1699175082062950,2,120.704,74.2168
1699175082112980,1,114.25,83.3269
1699175082706930,2,120.718,74.1805
1699175082735490,1,114.218,83.3435
1699175083332390,1,114.198,83.3567
1699175083880170,0,117.887,83.4438
1699175084276260,0,117.651,83.5329
1699175085886960,0,117.42,83.5378
1699175086311520,0,116.991,83.3761
1699175087113700,0,117.206,82.9805
1699175087888440,0,117.124,83.0817
1699175089578220,1,113.986,83.38
1699175090118850,1,113.807,83.399
1699175090762730,1,113.66,83.4142
1699175091509010,1,113.542,83.426
1699175092129230,1,113.448,83.4348
1699175092727670,1,113.377,83.4411
1699175093305830,1,113.325,83.4453
1699175093805780,1,113.289,83.4477
1699175094154440,0,116.708,82.1567
1699175094348170,1,113.189,83.503
1699175095006100,1,113.188,83.4959
1699175095565190,1,113.118,83.5424
1699175096229020,1,113.064,83.5817
1699175096816360,1,112.911,83.6114
1699175098027580,1,112.786,83.6354
1699175098577900,1,112.684,83.6542
1699175099230750,1,112.604,83.6685
1699175099875020,1,112.497,83.6868
1699175100590490,1,112.458,83.693
1699175101350100,1,112.387,83.7043
1699175102102610,1,112.334,83.7123
1699175102860840,1,112.295,83.7177
1699175103522680,1,112.269,83.7208
1699175104260180,1,112.175,83.7759
1699175104931140,1,112.1,83.8226
1699175105069940,2,120.33,74.0291
1699175105491170,1,112.007,83.8048
1699175105778290,2,120.002,73.9057
1699175105931240,1,111.967,83.8439
1699175106474060,1,111.825,83.771
1699175107106060,1,111.707,83.7057
1699175107828550,1,111.613,83.6479
1699175108496390,1,111.538,83.5977
1699175109253380,1,111.481,83.5547
1699175109996560,1,111.44,83.5185
1699175110746070,1,111.411,83.4885
1699175111446040,1,111.397,83.5658
1699175112845830,1,111.388,83.5336
1699175112956270,2,119.561,73.7813
1699175113608980,1,111.312,83.6612
1699175114220640,1,111.251,83.7735
1699175114396970,2,119.192,73.6821
1699175114960940,1,111.203,83.8708
1699175115701400,1,111.12,83.9622
1699175116437900,1,111.052,84.0391
1699175117207730,1,111,84.1026
1699175117845530,1,110.96,84.1539
1699175118561120,1,110.93,84.1944
1699175118711970,2,118.777,73.6635
1699175119268210,1,110.881,84.2699
1699175119964890,1,110.791,84.2382
1699175120140410,0,115.932,81.4747
1699175120718520,1,110.689,84.2507
1699175121318950,1,110.606,84.2579
1699175122686270,1,110.461,84.3135
1699175124001300,1,110.342,84.3588
1699175124704950,1,110.245,84.3949
1699175125473760,1,110.168,84.423
1699175126106070,1,110.109,84.444
1699175126669910,1,110.066,84.4589
1699175127319130,1,110.036,84.4688
1699175127977200,1,110.017,84.4744
1699175128485120,1,110.007,84.4766
1699175129030090,1,110.004,84.476
1699175129690590,1,110.007,84.4734
1699175130329190,1,110.015,84.4692
1699175131001170,1,110.025,84.4639
1699175131548590,1,109.911,84.519
1699175132207930,1,109.864,84.5571
1699175132721600,1,109.696,84.549
1699175133215220,1,109.554,84.54
1699175133789530,1,109.435,84.5305
1699175134365760,1,109.338,84.5211
1699175135036340,1,109.261,84.5118
1699175135188910,2,118.195,73.6258
1699175135720650,1,109.201,84.503
1699175136370330,1,109.157,84.4948
1699175137112260,1,109.125,84.4872
1699175137898830,1,109.104,84.4804
1699175138649620,1,109.092,84.4743
1699175139253380,1,109.088,84.469
1699175139815570,1,109.089,84.4644
1699175140384420,1,109.095,84.4605
1699175140994080,1,109.104,84.4573
1699175141550450,1,109.115,84.4547
1699175142191010,1,109.128,84.4526
1699175142767870,1,109.142,84.4509
1699175143437130,1,109.156,84.4497
1699175143980320,1,109.17,84.4489
1699175144599080,1,109.183,84.4483
1699175145201400,1,109.195,84.448
1699175145888540,1,109.129,84.5002
1699175147256700,1,108.99,84.4976
1699175147868720,1,108.87,84.4949
1699175148473190,1,108.768,84.4921
1699175149069260,1,108.683,84.4893
1699175149826660,2,117.435,73.6345
1699175150490180,2,116.803,73.6491
1699175151737570,2,115.281,74.0123
1699175155301860,1,108.506,84.4822
1699175155839020,1,108.356,84.4759
1699175156471020,1,108.233,84.4703
1699175157129250,1,108.055,84.5171
1699175157294310,2,114.798,74.0011
1699175157760130,1,107.827,84.5103
1699175157879360,2,114.385,73.9497
1699175158444100,1,107.637,84.5039
1699175159004030,1,107.483,84.498
1699175159610740,1,107.36,84.4926
1699175160206560,1,107.265,84.4878
1699175160816150,1,107.194,84.4835
1699175161361580,1,107.144,84.4798
1699175161986030,1,107.111,84.4766
1699175162656280,1,107.093,84.474
1699175163234000,1,107.086,84.4718
1699175163861670,1,107.089,84.47
1699175164434840,1,107.099,84.4686
1699175165076500,1,107.114,84.4675
1699175165685060,1,107.132,84.4668
1699175166264710,1,107.153,84.4662
1699175166842850,1,106.964,84.4784
1699175167439490,1,106.802,84.4891
1699175167979140,1,106.666,84.4983
1699175168610870,1,106.553,84.5063
1699175169178620,1,106.462,84.5129
1699175169709170,1,106.391,84.5184
1699175170314110,1,106.336,84.5228
1699175170841630,1,106.296,84.5263
1699175171408190,1,106.269,84.529
1699175172685430,1,106.252,84.5309
1699175173313050,1,106.243,84.5323
1699175173914360,1,106.242,84.5331
1699175174485280,1,106.245,84.5335
1699175175080250,1,106.172,84.4861
1699175175637270,1,106.112,84.4445
1699175176254440,1,106.064,84.4086
1699175176840070,1,106.027,84.3782
1699175177489960,1,105.973,84.2974
1699175178107230,1,105.929,84.2284
1699175178766200,1,105.819,84.2216
1699175179411550,1,105.724,84.1202
1699175180050180,1,105.65,84.1324
1699175180547950,1,105.587,84.0483
1699175181128530,1,105.538,83.9778
1699175181326910,1,105.488,84.4769
1699175181768930,1,105.464,84.3589
1699175181875520,0,115.313,81.2765
1699175182332030,1,105.448,84.2534
1699175182445650,2,113.553,73.8056
1699175182955020,1,105.385,84.1683
1699175183059560,2,112.878,73.6823
1699175183541570,1,105.334,84.0945
1699175183669500,2,112.342,73.5783
1699175184097600,1,105.214,83.9847
1699175184646490,1,105.114,83.8912
1699175185255730,1,105.032,83.8129
1699175185952480,1,104.968,83.7486
1699175186563620,1,104.918,83.6968
1699175187207130,1,104.88,83.6563
1699175187759340,1,104.854,83.6257
1699175188382080,1,104.837,83.6035
1699175188945410,1,104.828,83.5885
1699175189569050,1,104.824,83.5795
1699175190145900,1,104.826,83.5753
1699175190302070,1,104.62,83.6862
1699175190723660,1,104.655,83.6749
1699175190840700,1,104.5,84.3658
1699175191309420,1,104.479,84.2235
1699175191461740,1,104.356,84.838
1699175191832160,1,104.336,84.4725
1699175192405490,1,104.324,84.1423
1699175192548290,1,104.24,84.843
1699175192970720,1,104.251,84.4591
1699175193514470,1,104.266,84.1151
1699175193938000,1,104.205,84.8057
1699175194086380,1,104.234,84.4151
1699175194338910,1,104.102,84.9164
1699175194760270,1,104.152,84.5028
1699175195310190,1,104.199,84.1344
1699175195896530,1,104.244,83.8113
1699175195967940,1,104.127,84.4796
1699175196482880,1,103.816,84.2353
1699175196493190,2,111.724,73.5035
1699175197012560,1,103.702,83.9181
1699175197597870,1,103.609,83.6426
1699175198131210,1,103.534,83.4071
1699175198693420,1,103.476,83.2091
1699175199251390,1,103.432,83.0456
1699175199709470,1,103.401,82.9136
1699175200244480,1,103.38,82.8095
1699175200812750,1,103.368,82.73
1699175201528920,1,103.278,82.5283
1699175202104010,1,103.18,82.3116
1699175202782980,1,103.101,82.1346
1699175203407320,1,103.038,81.9931
1699175204037030,1,102.989,81.8831
1699175204534830,1,102.952,81.8006
1699175205084710,1,103.317,82.7831
1699175205605650,1,103.25,82.6108
1699175206157510,1,103.135,82.4654
1699175206682650,1,103.035,82.34
1699175207308140,1,102.793,82.2397
1699175208024510,1,102.586,82.1564
1699175208578090,1,102.411,82.0885
1699175209147210,1,102.266,82.0345
1699175209810690,1,102.148,81.9928
1699175210532210,1,102.055,81.9617
1699175218537990,1,100.951,82.6616
1699175219017820,2,110.813,73.4901
1699175219161810,1,100.707,82.3744
1699175219621330,1,100.517,82.1202
1699175220133840,1,100.373,81.8986
1699175220537300,2,110.074,73.483
1699175220769750,1,100.268,81.7083
1699175221157010,2,109.489,73.4811
1699175221381940,1,100.197,81.5477
1699175221638410,2,109.038,73.4832
1699175222120740,1,100.155,81.4144
1699175222588840,2,108.703,73.4882
1699175223496910,1,99.9178,81.3178
1699175224144760,1,99.7272,81.2422
1699175232453550,1,99.3363,81.0514
1699175232947570,1,99.0126,80.8937
1699175233491100,1,98.6698,80.7219
1699175234086160,1,98.3919,80.5825
1699175234864970,2,107.391,74.3118
1699175239629750,1,98.0922,80.4283
1699175240165230,1,97.8484,80.21
1699175240740520,1,97.6596,80.0316
1699175241290250,1,97.5185,79.889
1699175241839000,1,97.4185,79.778
1699175242974350,1,97.3638,79.6464
1699175243555670,1,97.2722,79.5481
1699175244083540,1,97.2106,79.4755
1699175244725850,1,97.1582,79.3776
1699175245056060,1,97.3226,78.6693
1699175245265650,1,97.3501,78.6946
1699175245797690,1,97.3848,78.7353
1699175246341800,1,97.3602,78.79
1699175246883500,1,97.4101,78.848
1699175247415590,1,97.4606,78.9098
1699175247977880,1,97.5045,78.8777
1699175248494240,1,97.5469,78.8569
1699175249098180,1,97.587,78.8455
1699175249612280,1,97.6242,78.8417
1699175250119970,1,97.7325,78.7918
1699175250635140,1,97.8278,78.7531
1699175251220570,1,97.9104,78.7243
1699175252285170,1,97.9807,78.7038
1699175252853540,1,98.0397,78.6904
1699175253384340,1,98.0882,78.6829
1699175253878640,1,98.1272,78.6802
1699175254404650,1,98.1577,78.6812
1699175254917470,1,98.1808,78.6852
1699175255415770,1,98.1975,78.6913
1699175255892450,1,98.2088,78.6989
1699175256380050,1,98.2156,78.7074
1699175256889740,1,98.2187,78.7164
1699175257372210,1,98.2188,78.7256
1699175257833970,1,98.2108,78.6393
1699175258294350,1,98.2077,78.6601
1699175258733950,1,98.1975,78.5847
1699175259163930,1,98.1872,78.5201
1699175259583840,1,98.2106,78.3124
1699175260003800,1,98.1966,78.2872
1699175260416650,1,98.2579,78.2174
1699175264633360,1,98.3221,78.1101
1699175265045240,1,98.3768,78.0211
1699175265512960,1,98.5661,77.9901
1699175266029800,1,98.729,77.9689
1699175266559630,1,98.8667,77.9558
1699175267095720,1,98.9811,77.9494
1699175267741220,1,99.0743,77.9484
1699175268260900,1,99.1483,77.9516
1699175268786040,1,99.2054,77.958
1699175269291770,1,99.2478,77.9667
1699175269796440,1,99.2834,78.0728
1699175270306060,1,99.3827,78.1147
1699175270838770,1,99.457,78.056
1699175271393580,1,99.515,78.0049
1699175271911900,1,99.5648,78.0571
1699175272422720,1,99.5955,78.0079
1699175272925890,1,99.6159,77.9654
1699175273439810,1,99.6336,78.0255
1699175274003600,1,99.6376,77.9832
1699175274611810,1,99.723,78.0862
1699175275190630,1,99.7061,78.0376
1699175275707560,1,99.6864,77.9949
1699175275886520,2,106.833,74.3127
1699175276215600,1,99.6651,77.9579
1699175277309860,1,99.6432,77.9263
1699175277841000,1,99.7638,77.9411
1699175278112510,2,106.327,74.264
1699175278408260,1,99.8669,77.9553
1699175278697360,2,105.946,74.2153
1699175279015580,1,99.9536,77.9687
1699175279293060,2,105.674,74.1679
1699175279532720,1,99.9637,77.9829
1699175279868740,2,105.492,74.1228
1699175280105850,1,100.029,77.9939
1699175280749840,1,100.157,77.9508
1699175281304370,1,100.264,77.9133
1699175281860640,1,100.352,77.8811
1699175282116680,2,105.312,74.136
1699175282374630,1,100.423,77.854
1699175282899470,1,100.478,77.8316
1699175283499770,1,100.52,77.8133
1699175284010520,1,100.55,77.799
1699175284513060,1,100.571,77.7879
1699175285008230,1,100.583,77.7798
1699175285112290,2,105.066,74.1015
1699175285562910,1,100.589,77.7741
1699175286054660,1,100.589,77.7706
1699175286310450,2,104.896,74.0695
1699175286620890,1,100.585,77.7688
1699175286871770,2,104.79,74.0405
1699175287171770,1,100.577,77.7683
1699175287696220,1,100.568,77.769
1699175287712570,1,99.3518,76.4466
1699175288007440,2,104.735,74.0145
1699175288258420,1,99.4878,76.5218
1699175288319360,1,98.4231,75.3805
1699175288517700,2,104.722,73.9915
1699175288874880,1,97.5062,74.4028
1699175288883550,1,98.0082,74.6867
1699175289388490,1,97.2751,73.8988
1699175289423770,2,103.605,74.7006
1699175289660340,2,103.611,74.5651
1699175289996980,1,96.7225,73.2443
1699175290139220,2,104.154,76.0582
1699175290417370,2,103.224,76.4303
1699175290568190,1,96.2668,72.7075
1699175290871420,2,102.437,76.7301
1699175291181230,1,95.8196,72.2373
1699175291314070,2,101.783,76.9662
1699175291777300,2,101.25,77.1468
1699175291887740,3,100.365,92.6019
1699175292260480,2,100.825,77.2795
1699175292408730,3,100.365,92.6059
1699175292762140,2,100.495,77.3717
1699175293002870,3,100.365,92.6051
1699175293210700,2,100.248,77.4301
1699175293547140,3,100.365,92.6047
1699175293665050,2,100.072,77.4606
1699175294098980,2,100.091,77.4151
1699175294148530,3,100.365,92.6044
1699175294546260,2,100.142,77.3589
1699175294707200,3,100.365,92.6042
1699175294967350,2,100.211,77.2001
1699175295216300,3,100.365,92.6041
1699175295378060,2,100.276,77.0081
1699175295691440,3,100.365,92.604
1699175295798410,2,100.375,76.8742
1699175296172250,3,100.365,92.6039
1699175296214570,2,100.481,76.7524
1699175296630260,2,100.588,76.6434
1699175296739420,3,100.365,92.6038
1699175297035110,2,100.671,76.5052
1699175297165740,1,95.5406,71.7532
1699175297276070,3,100.365,92.6038
1699175297440440,2,100.754,76.3852
1699175297795450,3,100.365,92.6037
1699175297832660,2,100.832,76.2825
1699175298234020,2,100.906,76.1961
1699175298304440,3,100.365,92.6037
1699175298383150,1,95.403,71.3159
1699175298621870,2,100.974,76.1248
1699175299030130,2,101.05,76.0133
1699175299128230,3,100.365,92.6036
1699175299431400,2,101.192,75.8669
1699175299647080,3,100.365,92.6036
1699175299702120,1,95.3217,71.0679
1699175299831390,2,101.316,75.7447
1699175300199520,3,100.365,92.6036
1699175300235490,2,101.423,75.6447
1699175300261990,1,95.2734,70.7982
1699175300632460,2,101.507,75.4688
1699175300738930,3,100.365,92.6035
1699175300790890,1,95.2582,70.6009
1699175301037030,2,101.575,75.3228
1699175301255470,3,100.365,92.6035
1699175301313470,1,95.269,70.4652
1699175301430480,2,101.631,75.2042
1699175301762070,3,100.365,92.6035
1699175301791220,1,95.2997,70.3809
1699175301818710,2,101.675,75.1102
1699175302194620,2,101.708,75.0378
1699175302327770,3,100.365,92.6034
1699175302333100,1,95.345,70.339
1699175302590110,2,101.733,74.9843
1699175302921040,3,100.365,92.6034
1699175302974050,2,101.75,74.9469
1699175303057050,1,95.4072,70.4245
1699175303366390,2,101.761,74.9231
1699175303429400,3,100.365,92.6034
1699175303742890,2,101.841,74.8561
1699175304143230,2,101.907,74.805
1699175304246150,3,100.365,92.6034
1699175304614120,2,101.96,74.7677
1699175304787290,3,100.365,92.6034
1699175305005600,2,102.003,74.7422
1699175305431620,2,102.035,74.7265
1699175305544210,3,100.365,92.6033
1699175305831950,2,102.068,74.5661
1699175306147430,3,100.365,92.6033
1699175306279880,2,102.216,74.5314
1699175306671760,2,102.358,74.4517
1699175306817570,1,95.4679,70.4312
1699175307081090,2,102.46,74.4446
1699175307350670,1,95.5318,70.4585
1699175307473210,2,102.559,74.3887
1699175307862310,2,102.638,74.3456
1699175307919880,1,95.5964,70.5009
1699175308254710,2,102.7,74.3139
1699175308514520,1,95.6597,70.5539
1699175308684760,2,102.747,74.2917
1699175309051170,1,95.7203,70.6137
1699175309084890,2,102.781,74.2775
1699175309498720,2,102.879,74.2151
1699175309697750,1,95.8573,70.716
1699175309921460,2,102.957,74.1651
1699175310325890,2,103.019,74.1261
1699175310340640,1,95.9795,70.8145
1699175310733270,2,103.231,74.1799
1699175310929040,1,96.0868,70.9071
1699175311165860,2,103.244,74.1481
1699175311599200,2,103.165,74.0823
1699175312023290,2,103.089,74.0281
1699175312431590,2,103.099,74.0261
1699175312825120,1,96.2447,70.9973
1699175312862490,2,103.103,74.0282
1699175313756560,2,103.014,73.8956
1699175314229260,2,103.015,73.8243
1699175314695840,2,102.932,73.7251
1699175315156050,2,102.857,73.6431
1699175315632790,2,102.769,73.5386
1699175316077520,2,102.692,73.4529
1699175316508610,2,102.642,73.3265
1699175316943630,2,102.601,73.2226
1699175317374970,2,102.568,73.139
1699175317753070,1,96.4536,71.0244
1699175317824760,2,102.542,73.0736
1699175318313870,2,102.596,72.9688
1699175318809040,2,102.646,72.8848
1699175318909820,1,96.6322,71.0497
1699175319355300,2,102.684,72.7234
1699175319501550,1,96.7823,71.0729
1699175319924870,2,102.717,72.5903
1699175320051540,1,96.9062,71.0937
1699175320480860,2,102.747,72.4829
1699175320627420,1,97.0062,71.1122
1699175320908460,2,102.773,72.3984
1699175321256870,1,97.0849,71.1282
1699175321427440,2,102.795,72.3341
1699175321852100,2,102.813,72.2872
1699175321855440,1,97.1449,71.142
1699175322301160,2,102.829,72.2551
1699175322367990,1,97.1887,71.1537
1699175322771780,2,102.841,72.2354
1699175322864310,1,97.2186,71.1633
1699175323249500,2,102.851,72.2259
1699175323433570,1,97.2371,71.1711
1699175323741740,2,102.858,72.2245
1699175324016390,1,97.2461,71.1773
1699175324181630,2,102.864,72.2296
1699175324607400,2,102.868,72.2394
1699175324707340,1,97.2475,71.182
1699175325055470,2,102.87,72.2527
1699175325223000,1,97.243,71.1855
1699175325281170,3,100.365,92.6033
1699175325471700,2,102.863,72.1726
1699175325491380,2,102.74,72.3501
1699175325696670,1,97.3144,71.227
1699175325858560,3,100.365,92.6033
1699175325875760,2,102.748,72.2649
1699175326057940,2,102.549,72.2988
1699175326105720,1,97.3724,71.2625
1699175326286190,2,102.6,72.1637
1699175326494870,3,100.287,92.6487
1699175326535730,1,97.7306,71.7229
1699175326674720,2,102.646,72.0474
1699175327053520,3,100.297,92.6429
1699175327420040,2,102.689,71.9487
1699175327454050,1,97.7993,71.638
1699175327667860,3,100.229,92.6827
1699175327794290,2,102.646,71.8264
1699175327889440,1,97.9144,71.5623
1699175328143210,2,102.764,71.7087
1699175328222430,3,100.17,92.717
1699175328344770,1,98.0066,71.4914
1699175328510940,2,102.869,71.6115
1699175328795000,1,98.0784,71.4262
1699175329231600,3,100.121,92.7461
